REFINE	33	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	34	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	35	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	36	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	37	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	38	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	39	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	40	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	41	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	42	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	43	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	44	0	0	0	0	0	0	0	0	0	0	35000	90
REFINE	45	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	46	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	47	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	48	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	49	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	50	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	51	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	52	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	53	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	54	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	55	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	56	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	57	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	58	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	59	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	60	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	61	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	62	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	63	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	64	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	65	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	66	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	67	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	68	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	69	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	70	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	71	0	0	0	0	0	0	0	0	0	0	35000	90
REFINE	72	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	73	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	74	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	75	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	76	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	77	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	78	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	79	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	80	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	81	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	82	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	83	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	84	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	85	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	86	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	87	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	88	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	89	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	90	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	91	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	92	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	93	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	94	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	95	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	96	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	97	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	98	0	0	0	0	0	0	0	0	0	0	35000	90
REFINE	99	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	100	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	101	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	102	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	103	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	104	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	105	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	106	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	107	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	108	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	109	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	110	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	111	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	112	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	113	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	114	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	115	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	116	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	117	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	118	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	119	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	120	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	121	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	122	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	123	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	124	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	125	0	0	0	0	0	0	0	0	0	0	35000	90
REFINE	126	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	127	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	128	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	129	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	130	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	131	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	132	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	133	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	134	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	135	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	136	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	137	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	138	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	139	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	140	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	141	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	142	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	143	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	144	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	145	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	146	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	147	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	148	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	149	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	150	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	151	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	152	0	0	0	0	0	0	0	0	0	0	35000	90
REFINE	153	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	154	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	155	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	156	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	157	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	158	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	159	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	160	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	161	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	162	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	163	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	164	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	165	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	166	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	167	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	168	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	169	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	170	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	171	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	172	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	173	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	174	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	175	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	176	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	177	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	178	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	179	27987	1	0	0	0	0	0	0	0	0	35000	90
REFINE	180	27987	1	0	0	0	0	0	0	0	0	60000	90
REFINE	181	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	182	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	183	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	184	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	185	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	186	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	187	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	188	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	189	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	190	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	191	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	192	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	193	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	194	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	195	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	196	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	197	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	198	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	199	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	200	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	201	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	202	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	203	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	204	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	205	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	206	27987	1	0	0	0	0	0	0	0	0	35000	90
REFINE	207	27987	1	0	0	0	0	0	0	0	0	60000	90
REFINE	208	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	209	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	210	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	211	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	212	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	213	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	214	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	215	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	216	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	217	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	218	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	219	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	220	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	221	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	222	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	223	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	224	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	225	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	226	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	227	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	228	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	229	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	230	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	231	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	232	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	233	27987	1	0	0	0	0	0	0	0	0	35000	90
REFINE	234	27987	1	0	0	0	0	0	0	0	0	60000	90
REFINE	235	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	236	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	237	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	238	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	239	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	240	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	241	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	242	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	243	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	244	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	245	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	246	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	247	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	248	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	249	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	250	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	251	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	252	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	253	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	254	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	255	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	256	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	257	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	258	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	259	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	260	27987	1	0	0	0	0	0	0	0	0	35000	90
REFINE	261	27987	1	0	0	0	0	0	0	0	0	60000	90
REFINE	262	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	263	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	264	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	265	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	266	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	267	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	268	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	269	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	270	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	271	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	272	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	273	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	274	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	275	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	276	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	277	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	278	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	279	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	280	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	281	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	282	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	283	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	284	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	285	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	286	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	287	0	0	0	0	0	0	0	0	0	0	35000	90
REFINE	288	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	289	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	290	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	291	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	292	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	293	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	294	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	295	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	296	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	297	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	298	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	299	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	300	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	301	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	302	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	303	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	304	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	305	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	306	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	307	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	308	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	309	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	310	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	311	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	312	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	313	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	314	27987	1	0	0	0	0	0	0	0	0	35000	90
REFINE	315	27987	1	0	0	0	0	0	0	0	0	60000	90
REFINE	316	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	317	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	318	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	319	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	320	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	321	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	322	27992	1	0	0	0	0	0	0	0	0	22500	90
REFINE	323	27993	1	0	0	0	0	0	0	0	0	45000	90
REFINE	324	27994	1	0	0	0	0	0	0	0	0	75000	90
REFINE	325	0	0	0	0	0	0	0	0	0	0	300	90
REFINE	326	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	327	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	328	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	329	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	330	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	331	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	332	0	0	0	0	0	0	0	0	0	0	22500	90
REFINE	333	0	0	0	0	0	0	0	0	0	0	37500	90
REFINE	334	0	0	0	0	0	0	0	0	0	0	500	90
REFINE	335	0	0	0	0	0	0	0	0	0	0	1000	90
REFINE	336	0	0	0	0	0	0	0	0	0	0	2000	90
REFINE	337	0	0	0	0	0	0	0	0	0	0	4000	90
REFINE	338	0	0	0	0	0	0	0	0	0	0	6500	90
REFINE	339	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	340	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	341	27987	1	0	0	0	0	0	0	0	0	35000	90
REFINE	342	27987	1	0	0	0	0	0	0	0	0	60000	90
REFINE	343	0	0	0	0	0	0	0	0	0	0	600	90
REFINE	344	0	0	0	0	0	0	0	0	0	0	1250	90
REFINE	345	0	0	0	0	0	0	0	0	0	0	2500	90
REFINE	346	0	0	0	0	0	0	0	0	0	0	5000	90
REFINE	347	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	348	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	349	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	350	0	0	0	0	0	0	0	0	0	0	45000	90
REFINE	351	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	352	0	0	0	0	0	0	0	0	0	0	1500	90
REFINE	353	0	0	0	0	0	0	0	0	0	0	3000	90
REFINE	354	0	0	0	0	0	0	0	0	0	0	6000	90
REFINE	355	0	0	0	0	0	0	0	0	0	0	12500	90
REFINE	356	0	0	0	0	0	0	0	0	0	0	20000	90
REFINE	357	0	0	0	0	0	0	0	0	0	0	30000	90
REFINE	358	0	0	0	0	0	0	0	0	0	0	45000	90
REFINE	359	0	0	0	0	0	0	0	0	0	0	60000	90
REFINE	360	0	0	0	0	0	0	0	0	0	0	75000	90
REFINE	400	0	0	0	0	0	0	0	0	0	0	10000	90
REFINE	401	0	0	0	0	0	0	0	0	0	0	15000	90
REFINE	402	27992	1	27993	1	27994	1	0	0	0	0	15000000	90
REFINE	403	27992	2	27993	2	27994	2	0	0	0	0	20000000	90
REFINE	404	27992	3	27993	3	27994	3	0	0	0	0	25000000	90
REFINE	405	27992	5	27993	5	27994	5	0	0	0	0	30000000	90
REFINE	406	27992	5	91130	1	91134	1	0	0	0	0	35000000	90
REFINE	407	27993	5	91130	2	91134	2	0	0	0	0	40000000	90
REFINE	408	27994	5	91130	3	91134	3	0	0	0	0	45000000	90
REFINE	409	91130	5	91131	1	91135	1	0	0	0	0	50000000	90
REFINE	410	91130	5	91131	2	91135	2	0	0	0	0	55000000	90
REFINE	411	91130	2	91131	2	91134	1	0	0	0	0	18750000	90
REFINE	412	91130	3	91131	3	91134	1	0	0	0	0	37500000	90
REFINE	413	91130	4	91131	4	91135	1	0	0	0	0	56250000	90
REFINE	414	91131	2	91132	2	91135	1	0	0	0	0	75000000	90
REFINE	415	91131	3	91132	3	91136	1	0	0	0	0	93750000	90
REFINE	416	91131	4	91132	4	91136	1	0	0	0	0	112500000	90
REFINE	417	91132	2	91133	2	91137	1	0	0	0	0	131250000	90
REFINE	418	91132	3	91133	3	91137	1	0	0	0	0	150000000	90
REFINE	419	91133	3	30165	1	30167	1	0	0	0	0	168750000	90
REFINE	420	27987	1	0	0	0	0	0	0	0	0	1250000	90
REFINE	421	27987	1	0	0	0	0	0	0	0	0	2500000	90
REFINE	422	27987	1	0	0	0	0	0	0	0	0	3750000	90
REFINE	423	27987	1	27992	1	0	0	0	0	0	0	5000000	90
REFINE	424	27987	1	27992	1	0	0	0	0	0	0	6250000	90
REFINE	425	27987	1	27993	1	0	0	0	0	0	0	7500000	90
REFINE	426	27987	1	27993	1	0	0	0	0	0	0	8750000	90
REFINE	427	27987	1	27994	1	0	0	0	0	0	0	10000000	90
REFINE	428	27987	1	27994	1	0	0	0	0	0	0	11250000	90
REFINE	429	91130	2	91131	2	91134	2	0	0	0	0	175000000	85
REFINE	430	91130	3	91131	3	91134	3	0	0	0	0	181250000	85
REFINE	431	91131	2	91132	2	91135	2	0	0	0	0	187500000	85
REFINE	432	91131	3	91132	3	91135	3	0	0	0	0	193750000	85
REFINE	433	91132	2	91133	2	91136	2	0	0	0	0	200000000	85
REFINE	434	91132	3	91133	3	91136	2	0	0	0	0	206250000	85
REFINE	435	91133	3	91135	3	91136	3	0	0	0	0	212500000	85
REFINE	436	91133	3	91136	3	91137	3	0	0	0	0	218750000	85
REFINE	437	91133	3	30165	1	30167	1	0	0	0	0	225000000	85
REFINE	438	27992	1	27993	1	27994	1	0	0	0	0	125000	100
REFINE	439	27992	1	27993	1	27994	1	0	0	0	0	250000	100
REFINE	450	91130	1	91131	1	91134	1	0	0	0	0	10000000	90
REFINE	451	91130	2	91131	2	91134	1	0	0	0	0	20000000	90
REFINE	452	91130	3	91131	3	91135	1	0	0	0	0	30000000	90
REFINE	453	91131	1	91132	1	91135	1	0	0	0	0	40000000	90
REFINE	454	91131	2	91132	2	91136	1	0	0	0	0	50000000	90
REFINE	455	91131	3	91132	3	91136	1	0	0	0	0	60000000	90
REFINE	456	91132	1	91133	1	91137	1	0	0	0	0	70000000	90
REFINE	457	91132	2	91133	2	91137	1	0	0	0	0	80000000	90
REFINE	458	91133	2	71123	1	71129	1	0	0	0	0	90000000	90
REFINE	459	91130	1	91131	1	91134	1	0	0	0	0	70000000	85
REFINE	460	91130	2	91131	1	91134	1	0	0	0	0	75000000	85
REFINE	461	91130	2	91131	2	91134	1	0	0	0	0	80000000	85
REFINE	462	91130	2	91131	2	91134	2	0	0	0	0	85000000	85
REFINE	463	91130	3	91131	2	91135	2	0	0	0	0	90000000	85
REFINE	464	91130	3	91131	3	91135	2	0	0	0	0	95000000	85
REFINE	465	91135	2	91134	2	91131	2	0	0	0	0	100000000	85
REFINE	466	91131	3	91134	2	91135	2	0	0	0	0	105000000	85
REFINE	467	91132	2	71123	2	71129	2	0	0	0	0	110000000	85
REFINE	468	91130	3	91131	3	91134	3	0	0	0	0	237500000	85
REFINE	469	91130	4	91131	4	91134	4	0	0	0	0	245000000	85
REFINE	470	91131	3	91132	3	91135	3	0	0	0	0	252500000	85
REFINE	471	91131	4	91132	4	91135	4	0	0	0	0	260000000	85
REFINE	472	91132	3	91133	3	91136	3	0	0	0	0	267500000	85
REFINE	473	91132	4	91133	4	91136	4	0	0	0	0	275000000	85
REFINE	474	91133	3	91136	3	91137	3	0	0	0	0	282500000	85
REFINE	475	91133	4	91136	4	91137	4	0	0	0	0	290000000	85
REFINE	476	91133	3	30165	2	30167	2	0	0	0	0	297500000	85
REFINE	477	91130	3	91131	3	91134	2	0	0	0	0	25000000	90
